url,title,year,location,date,sale_number,artist,title,medium,size,signage,provenance,condition,price,url,auctionUrl
https://www.deutscherandhackett.com/auction/lot/yawkyawk-2007-0,"YAWKYAWK, 2007",2022,Melbourne,30 March,68,OWEN YALANDJA,"YAWKYAWK, 2007",natural earth pigments on carved and shaped hardwood,274.0 cm height,No signage found,"Chapman Gallery, CanberraPrivate collection, MelbourneDeutscher and Hackett, Melbourne, 26 March 2014, lot 71Private collection, Melbourne",Not specified,"$51,545 (",https://www.deutscherandhackett.com/auction/lot/yawkyawk-2007-0,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/tumbi-owl-1989,"TUMBI (OWL), 1989",2022,Melbourne,30 March,68,ROVER THOMAS (JOOLAMA),"TUMBI (OWL), 1989",earth pigments and natural binders on canvas,120.0 x 64.0 cm,"bears inscription verso: 'Rover Thomas/ ""Dunbi [sic.] Owl"" 1989'","Professor Stephen Muecke, collected on his behalf by Mr Krim Benterrak at Warmun (Turkey Creek) in August/September 1989John Cruthers, SydneyMartin Copley AM, PerthMossgreen, Melbourne, 20 November 2017, lot 16Private collection, Melbourne",Not specified,"$257,727 (",https://www.deutscherandhackett.com/auction/lot/tumbi-owl-1989,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/untitled-barramundi,UNTITLED (BARRAMUNDI),2022,Melbourne,30 March,68,ARTIST'S NAME NOT RECORDED (WEST ARNHEM LAND),UNTITLED (BARRAMUNDI),natural earth pigments on eucalyptus bark,65.5 x 160.0 cm (irregular),No signage found,"Most likely produced in the first half of the twentieth centuryAcquired at an Antiques Gallery in Unley Road, Unley, South Australia in 1965Estate of Mr. Gary Bradley, MelbourneThence by descentPrivate collection, Victoria",Not specified,"$24,545 (",https://www.deutscherandhackett.com/auction/lot/untitled-barramundi,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/untitled-spirit-being-long-necked-turtle-and-barramundi,"UNTITLED (SPIRIT BEING, LONG NECKED TURTLE AND BARRAMUNDI)",2022,Melbourne,30 March,68,ARTIST'S NAME NOT RECORDED (WEST ARNHEM LAND),"UNTITLED (SPIRIT BEING, LONG NECKED TURTLE AND BARRAMUNDI)",natural earth pigments on eucalyptus bark,67.0 x 134.0 cm (irregular),No signage found,"Most likely produced in the first half of the twentieth centuryAcquired at an Antiques Gallery in Unley Road, Unley, South Australia in 1965Estate of Mr. Gary Bradley, MelbourneThence by descentPrivate collection, Victoria",Not specified,"$34,364 (",https://www.deutscherandhackett.com/auction/lot/untitled-spirit-being-long-necked-turtle-and-barramundi,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/ngalyod-rainbow-serpent-2004,"NGALYOD RAINBOW SERPENT, 2004",2022,Melbourne,30 March,68,JOHN MAWURNDJUL,"NGALYOD RAINBOW SERPENT, 2004",natural earth pigments on eucalyptus bark,148.0 x 63.0 cm (irregular),"bears inscription on label attached verso: artist’s name, medium, size, language group and Maningrida Arts and Culture cat. 757 - 04","Maningrida Arts and Culture, Maningrida, Northern TerritoryPrivate collection, Melbourne, acquired from the above in 2004",Not specified,"$122,727 (",https://www.deutscherandhackett.com/auction/lot/ngalyod-rainbow-serpent-2004,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/barramundi-c1968,"BARRAMUNDI, c.1968",2022,Melbourne,30 March,68,YIRAWALA,"BARRAMUNDI, c.1968",natural earth pigments on eucalyptus bark,32.0 x 92.0 cm (irregular),No signage found,"Most likely painted at Minjilang, Croker Island, Western Arnhem LandPrivate collection, CaliforniaJoel Fine Art, Melbourne, 5 June 2007, lot 18Private collection, Melbourne",Not specified,"$31,909 (",https://www.deutscherandhackett.com/auction/lot/barramundi-c1968,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/artists-country-1989,"THE ARTIST'S COUNTRY, 1989",2022,Melbourne,30 March,68,MURTIYARRU SUNFLY TJAMPITJIN,"THE ARTIST'S COUNTRY, 1989",synthetic polymer paint on canvas,119.5 x 85.0 cm,"bears inscription verso: artist’s name, size and Warlayirti Artists cat. 378/89","Warlayirti Artists, Balgo Hills, Western AustraliaGallery Gabrielle Pizzi, Melbourne (label attached to stretcher bar verso)Private collection, Melbourne, acquired from the above in 1990Lawson~Menzies, Sydney, 31 May 2005, lot 46Private collection, United KingdomAccompanied by a copy of a certificate of authenticity from Warlayirti Artists.",Not specified,"$98,182 (",https://www.deutscherandhackett.com/auction/lot/artists-country-1989,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/nargi-dreaming-1993,"NARGI DREAMING, 1993",2022,Melbourne,30 March,68,TOMMY SKEEN TJAKAMARRA AND MILLIE SKEEN NAMPITJIN,"NARGI DREAMING, 1993",synthetic polymer paint on canvas,113.0 x 67.0 cm,"bears inscription verso: artists’ names, date and Balgo Hills, WA","Warlayirti Artists, Balgo Hills, Western AustraliaPresented by the Wirrimanu Community (Balgo Hills) to a nurse as a gesture of thanks on her retirementPrivate collection, AdelaideSotheby's, Melbourne, 9 July 2001, lot 79Private collection, USASotheby's, Sydney, 20 September 2008, lot 131Private collection, Melbourne",Not specified,"$17,182 (",https://www.deutscherandhackett.com/auction/lot/nargi-dreaming-1993,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/untitled-sandhill-travelling-dreaming-1972,"UNTITLED (SANDHILL TRAVELLING DREAMING), 1972",2022,Melbourne,30 March,68,MICK NAMARARI TJAPALTJARRI,"UNTITLED (SANDHILL TRAVELLING DREAMING), 1972",synthetic polymer paint on composition board,54.0 x 46.5 cm,"bears inscription verso: artist’s name, Stuart Art Centre cat. 1922 and cat. 00060/84","Painted at Papunya in 1972Stuart Art Centre, Alice Springs, Northern TerritoryPrivate collection, QueenslandPrivate collection, MelbourneSotheby's, Melbourne, 24 June 2002, lot 244Private collection, Melbourne",Not specified,"$61,364 (",https://www.deutscherandhackett.com/auction/lot/untitled-sandhill-travelling-dreaming-1972,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/untitled-wala-wala-rockhole-1995,"UNTITLED (WALA WALA ROCKHOLE), 1995",2022,Melbourne,30 March,68,GEORGE TJUNGURRAYI,"UNTITLED (WALA WALA ROCKHOLE), 1995",synthetic polymer paint on Belgian linen,153.5 x 122.5 cm,"bears inscription verso: artist’s name, size and Papunya Tula Artists cat. GT950678","Papunya Tula Artists, Alice Springs, Northern TerritoryCollection of Willam Nuttall and Annette Reeves, MelbourneBonhams, Sydney, 28 May 2012, lot 25Private collection, Melbourne",Not specified,"$29,455 (",https://www.deutscherandhackett.com/auction/lot/untitled-wala-wala-rockhole-1995,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/untitled-tingari-painting-1987,"UNTITLED (TINGARI PAINTING), 1987",2022,Melbourne,30 March,68,CHARLIE WARTUMA (TARAWA) TJUNGURRAYI,"UNTITLED (TINGARI PAINTING), 1987",synthetic polymer paint on linen,152.5 x 91.5 cm,"bears inscription verso: artist’s name, ‘Watuma’ [sic.] and Papunya Tula Artists cat. CT870944","Papunya Tula Artists, Alice Springs, Northern TerritoryGallery Gondwana, Alice Springs, Northern TerritoryPrivate collection, Melbourne",Not specified,"$9,818 (",https://www.deutscherandhackett.com/auction/lot/untitled-tingari-painting-1987,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/water-dreaming-maparrinya-1991,"WATER DREAMING AT MAPARRINYA, 1991",2022,Melbourne,30 March,68,RONNIE TJAMPITJINPA,"WATER DREAMING AT MAPARRINYA, 1991",synthetic polymer paint on linen,100.0 x 100.0 cm,"bears inscription verso: artist’s name, size and Papunya Tula Artists cat. RT911261","Papunya Tula Artists, Alice Springs, Northern TerritoryPrivate collection, Switzerland, acquired from the above in January 1992This work is accompanied by a certificate of authenticity from Papunya Tula Artists which states: ‘This painting depicts designs associated with the Water Dreaming at the site of Maparrinya to the east of Lake Mackay. This water dreaming travelled from Maparrinya to the south of Fitzroy Crossing.This site is also associated with the travels of the Tingari Men and as events associated with the Tingari Cycle are of a secret nature no further detail was given.Generally, the Tingari are a group of mythical characters of the Dreaming, who travelled over vast stretches of the country, performing rituals and creating and shaping particular sites. The Tingari men were usually followed by Tingari women and accompanied by novices and their travels and adventures are enshrined in a number of song cycles. These mythologies form part of the teachings of the post­initiatory youths today as well as providing explanations for contemporary customs.’",Not specified,"$9,818 (",https://www.deutscherandhackett.com/auction/lot/water-dreaming-maparrinya-1991,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/lupulnga-2008-0,"LUPULNGA, 2008",2022,Melbourne,30 March,68,MAKINTI NAPANANGKA,"LUPULNGA, 2008",synthetic polymer paint on linen,106.0 x 91.0 cm,"bears inscription verso: artist’s name, size and Papunya Tula Artists cat. MN0803047","Papunya Tula Artists, Alice Springs, Northern TerritoryScott Livesey Galleries, MelbournePrivate collection, Adelaide",Not specified,"$24,545 (",https://www.deutscherandhackett.com/auction/lot/lupulnga-2008-0,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/kinyu-2002,"KINYU, 2002",2022,Melbourne,30 March,68,EUBENA NAMPITJIN,"KINYU, 2002",synthetic polymer paint on linen,180.0 x 120.0 cm,"bears inscription verso: artist's name, size and Warlayirti Artists cat. 133/02","Warlayirti Artists, Balgo Hills, Western AustraliaPrivate collectionBonhams, Sydney, 28 June 2011, lot 36Private collection, Melbourne",Not specified,"$22,091 (",https://www.deutscherandhackett.com/auction/lot/kinyu-2002,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/untitled-2002-3,"UNTITLED, 2002",2022,Melbourne,30 March,68,TJUMPO TJAPANANGKA,"UNTITLED, 2002",synthetic polymer paint on linen,180.0 x 120.0 cm,bears inscription verso: Warlayirti Artists cat. 79-02,"Warlayirti Artists, Balgo Hills, Western AustraliaWilliam Mora Galleries, Melbourne (stamped verso)The Collection of William and Lucy Mora, MelbourneDeutscher and Hackett, Melbourne, 21 July 2010, lot 51Private collection, Melbourne",Not specified,"$17,182 (",https://www.deutscherandhackett.com/auction/lot/untitled-2002-3,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/dibirdibi-country-2008-0,"DIBIRDIBI COUNTRY, 2008",2022,Melbourne,30 March,68,MIRDIDINGKINGATHI JUWARNDA SALLY GABORI,"DIBIRDIBI COUNTRY, 2008",synthetic polymer paint on linen,152.0 x 101.0 cm,"bears inscription verso: artist's name, title, medium and Mornington Island Arts and Crafts cat. 3232-L-SG-0608","Mornington Island Arts and Crafts, Mornington Island, Queensland (stamped verso)Raft Artspace, Alice Springs, Northern TerritoryThe Collection of Colin and Elizabeth Laverty, Sydney, acquired from the above in August 2008Deutscher and Hackett, Sydney, 8 March 2015, lot 118Private collection, Sydney",Not specified,"$30,682 (",https://www.deutscherandhackett.com/auction/lot/dibirdibi-country-2008-0,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/kirriwirri-2007-2,"KIRRIWIRRI, 2007",2022,Melbourne,30 March,68,DANIEL WALBIDI,"KIRRIWIRRI, 2007",synthetic polymer paint on linen,70.0 x 232.0 cm,"bears inscription verso: artist’s name, date, medium, size and Short Street Gallery cat. 2651F","Short Street Gallery, BroomeDr Ann Lewis AO, SydneyMossgreen Auctions, Sydney, 7 November 2011, lot 39Private collection, SydneyThis work is accompanied by a certificate of authenticity from Short Street Gallery.",Not specified,"$128,864 (",https://www.deutscherandhackett.com/auction/lot/kirriwirri-2007-2,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/gan%E2%80%99yu-stars-2007-0,"GAN’YU (STARS), 2007",2022,Melbourne,30 March,68,GULUMBU YUNUPINGU,"GAN’YU (STARS), 2007",natural earth pigments on eucalyptus bark,123.0 x 65.0 cm (irregular),bears inscription verso: artist's name and Buku-Larrngay Mulka Art Centre cat. 2974Q and 0706 Dhanaya,"Commissioned by Buku-Larrngay Mulka Art Centre, Yirrkala, Northern TerritoryDr Ann Lewis AO, SydneyMossgreen Auctions, Sydney, 7 November 2011, lot 140 (as 'Anchor Gulunba')Private collection, Sydney",Not specified,"$23,318 (",https://www.deutscherandhackett.com/auction/lot/gan%E2%80%99yu-stars-2007-0,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/untitled-2000,"UNTITLED, 2000",2022,Melbourne,30 March,68,KUTUWULUMI PURAWARRUMPATU (KITTY KANTILLA),"UNTITLED, 2000",natural earth pigments and synthetic binder on canvas,127.0 x 79.0 cm,bears inscription verso: artist's name and Jilamara Arts and Crafts cat. 138 – 00,"Jilamara Arts and Crafts, Milikapiti, Melville Island, Northern TerritoryAboriginal and Pacific Arts, SydneyPrivate collection, Sydney, acquired from the above in 2000",Not specified,"$28,227 (",https://www.deutscherandhackett.com/auction/lot/untitled-2000,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/merne-eudunga-1993,"MERNE EUDUNGA, 1993",2022,Melbourne,30 March,68,EMILY KAME KNGWARREYE,"MERNE EUDUNGA, 1993",synthetic polymer paint on canvas,151.0 x 122.0 cm,bears inscription verso: artist's name and Delmore Gallery cat. 93B132 and Gallery Gondwana cat. 2003,"Delmore Gallery, Alice Springs, Northern TerritoryGallery Gondwana, Alice Springs (gallery stamp verso)Private collection, Canberra, acquired from the above in August 1996This work is accompanied by a copy of a certificate of authenticity from Gallery Gondwana.",Not specified,"$122,727 (",https://www.deutscherandhackett.com/auction/lot/merne-eudunga-1993,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/dibirdibi-country-2008-1,"DIBIRDIBI COUNTRY, 2008",2022,Melbourne,30 March,68,MIRDIDINGKINGATHI JUWARNDA SALLY GABORI,"DIBIRDIBI COUNTRY, 2008",synthetic polymer paint on linen,198.0 x 151.0 cm,"bears inscription verso: artist's name, title, medium and Mornington Island Arts and Crafts cat. 3455-L-SG-0808 and Alcaston Gallery cat. AK14654","Mornington Island Arts and Crafts, Mornington, QueenslandAlcaston Gallery, Melbourne (gallery stamp on stretcher bar verso)Private collection, Canberra, acquired from the above in 2008This work is accompanied by a certificate of authenticity from Alcaston Gallery and a copy of a certificate from Mornington Island Arts and Crafts which states: ‘My painting shows the saltpan that runs across my husband’s country on Bentinck Island.’",Not specified,"$34,364 (",https://www.deutscherandhackett.com/auction/lot/dibirdibi-country-2008-1,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/untitled-1998-6,"UNTITLED, 1998",2022,Melbourne,30 March,68,PADDY NYUNKUNY BEDFORD,"UNTITLED, 1998",ochres and pigments on composition board,47.5 x 74.0 cm,initialled and dated verso: PB 98bears inscription verso: Jirrawun Arts cat. PB7983,"Jirrawun Arts, Kununurra, Western Australia, cat. PB1998.01The Collection of Colin and Elizabeth Laverty, Sydney, acquired from the above in September 1998",Not specified,"$49,091 (",https://www.deutscherandhackett.com/auction/lot/untitled-1998-6,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/untitled-1998-7,"UNTITLED, 1998",2022,Melbourne,30 March,68,PADDY NYUNKUNY BEDFORD,"UNTITLED, 1998",ochres and pigments on composition board,46.0 x 74.0 cm,initialled and dated verso: PB 98bears inscription verso: Jirrawun cat no. 98,"Jirrawun Arts, Kununurra, Western Australia, cat. PB1998.02The Collection of Colin and Elizabeth Laverty, Sydney, no. 1136, acquired from the above in September 1998 (label attached verso)",Not specified,"$22,091 (",https://www.deutscherandhackett.com/auction/lot/untitled-1998-7,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/untitled-1998-8,"UNTITLED, 1998",2022,Melbourne,30 March,68,PADDY NYUNKUNY BEDFORD,"UNTITLED, 1998",ochres and pigments on plywood,45.0 x 60.0 cm,No signage found,"Jirrawun Arts, Kununurra, Western Australia, cat. PB1998.04)The Collection of Colin and Elizabeth Laverty, Sydney, no. 1138, acquired from the above in September 1998 (label attached verso)",Not specified,"$22,091 (",https://www.deutscherandhackett.com/auction/lot/untitled-1998-8,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/body-marks-1999,"BODY MARKS, 1999",2022,Melbourne,30 March,68,PRINCE OF WALES (MIDPUL),"BODY MARKS, 1999",synthetic polymer paint on linen,123.0 x 86.0 cm,"bears inscription verso: artist's name, title, date, size and Karen Brown Gallery cat. EP16/99","Karen Brown Gallery, DarwinPrivate CollectionSotheby's, Melbourne, 24 July 2007, lot 166Private collection, Melbourne",Not specified,"$17,182 (",https://www.deutscherandhackett.com/auction/lot/body-marks-1999,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/dibirdibi-country-2008-2,"DIBIRDIBI COUNTRY, 2008",2022,Melbourne,30 March,68,MIRDIDINGKINGATHI JUWARNDA SALLY GABORI,"DIBIRDIBI COUNTRY, 2008",synthetic polymer paint on canvas,151.0 x 121.5 cm,"bears inscription verso: artist’s name, title, medium and Mornington Island Arts and Crafts cat. 1458-C-SG-0806","Mornington Island Arts and Crafts, Mornington Island, QueenslandWoolloongabba Art Gallery, Brisbane, acquired from the above in 2006McCulloch and McCulloch, Mornington Peninsula, Victoria, acquired from the above in 2012 cat. M&M 12/496Private collection, Melbourne, acquired from the above in December 2012",Not specified,"$36,818 (",https://www.deutscherandhackett.com/auction/lot/dibirdibi-country-2008-2,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/bush-emilys-dreaming-1996,"BUSH (EMILY'S) DREAMING, 1996",2022,Melbourne,30 March,68,EMILY KAME KNGWARREYE,"BUSH (EMILY'S) DREAMING, 1996",synthetic polymer paint on linen,230.0 x 124.5 cm,"bears inscription verso: artist's name, title, size and cat. EKK-5-96","Commissioned by the Chalmers Family on MacDonald Downs Station, bordering Delmore Downs Station, in 1996Gallery Gabrielle Pizzi, MelbournePrivate collection, United States of AmericaSotheby's, Melbourne, 24 July 2007, lot 172Private collection, MelbourneDeutscher and Hackett, Melbourne, 26 March 2014, lot 84Private collection, Victoria",Not specified,"$147,273 (",https://www.deutscherandhackett.com/auction/lot/bush-emilys-dreaming-1996,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/alhalkere-country-1990,"ALHALKERE COUNTRY, 1990",2022,Melbourne,30 March,68,EMILY KAME KNGWARREYE,"ALHALKERE COUNTRY, 1990",synthetic polymer paint on linen,152.5 x 91.0 cm,bears inscription verso: artist's name and Delmore Gallery cat. 0130,"Commissioned by Delmore Gallery, via Alice Springs, Northern Territory in April 1990Private collection, Melbourne",Not specified,"$104,318 (",https://www.deutscherandhackett.com/auction/lot/alhalkere-country-1990,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/ngalyod-rainbow-serpent-1999,"NGALYOD - RAINBOW SERPENT, 1999",2022,Melbourne,30 March,68,SAMUEL NAMUNJDJA,"NGALYOD - RAINBOW SERPENT, 1999",natural earth pigments on eucalyptus bark,164.5 x 75.0 cm (irregular),"bears inscription on label verso: artist's name, medium, size, language group, location and Maningrida Arts and Culture cat. 13551999BPbears inscription verso: Palya Art cat. 0360","Maningrida Arts and Culture, Maningrida, Northern Territory (label and certificate of authenticity attached verso)Palya Art, DarwinPrivate collection, MelbourneThis work is accompanied by a certificate of authenticity from Maningrida Arts and Culture which states: ‘The Rainbow Serpent is a powerful mythological figure for all Aboriginal people throughout Australia. Characteristics of the Rainbow Serpent vary greatly from group to group, also depending on the site. Often viewed as a female generative figure, the Rainbow Serpent can sometimes also be male. She has both powers of creation and destruction and is most strongly associated with rain, monsoon seasons and of course the colours seen in rainbows which all across the sky like a giant serpent. For Aboriginal people in Northern Australia, the rainbow serpent is said too be active during the wet season.Often she is associated with billabongs and freshwater springs where she resides and she is responsible for the production of most water plants such as water lilies, water vines and palms which grow near water. The circles in the tail and surrounding the serpent represent manbark 'water lilies' and are symbolic of this power. The roar of the waterfalls in the escarpment country is said to be her voice. Large hills and cliff faces are said to be her tacks. she is held in awe because of her apparent ability to renew her life by shedding her skin. Aboriginal myths about the Rainbow Serpent often describe her as a fearful creature who swallows human only to regurgitate them. The white ochre used by the artist to create the brilliant white paint for body paintings, body decoration and in the past rock art, is said to be the faeces of the Rainbow Serpent.Aboriginal people today respect sacred sites where the Rainbow Serpent is said to reside. Often certain activities are forbidden at these places for fear that the wrath of the great snake will cause sickness.’",Not specified,"$6,750 (",https://www.deutscherandhackett.com/auction/lot/ngalyod-rainbow-serpent-1999,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/untitled-ancestral-fire-2010,"UNTITLED (ANCESTRAL FIRE), 2010",2022,Melbourne,30 March,68,BARRUPU YUNUPINGU,"UNTITLED (ANCESTRAL FIRE), 2010",natural earth pigments on eucalyptus bark,138.0 x 64.0 cm (irregular),bears inscription verso: artist's name and Buku-Larrngay Mulka Art Centre cat. 3717Y and 05/10 YIRR and Alcaston Gallery cat. AK17601,"Buku-Larrngay Mulka Art Centre, Yirrkala, Northern TerritoryAlcaston Gallery, MelbournePrivate collection, Melbourne",Not specified,"$12,886 (",https://www.deutscherandhackett.com/auction/lot/untitled-ancestral-fire-2010,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/gumatj-larrikitj-2004-1,"GUMATJ LARRIKITJ, 2004",2022,Melbourne,30 March,68,MANGALAY YUNUPINGU,"GUMATJ LARRIKITJ, 2004",natural earth pigments on hollow log,243.0 cm (height),No signage found,"Buku-Larrnggay Mulka Art Centre, Yirrkala, Northern TerritoryPrivate collection, MelbourneThis work is accompanied by a copy of a certificate of authenticity from Buku-Larrngay Mulka Art Centre which states in part:‘The culmination for much of the country of north east Arnhem Land towards the end of the dry season is to be cleansed by raking bushfires. The floors of the open woodlands are laid black and bare and the more intense fires scorch the the trees foliage dry to ochre hues. When the fire has long past the dry breezes loose the leaves from above to carpet, as if to hide the new and immediate growth. Visibility into these areas after the fires lengthens dramatically - the bush and high grasses have disappeared with the flames.Many of the larger trees in these woodlands have been around long enough to host large communities of termites and white ants. These wood eaters perform on the larger trees as they do on the smaller ones - hollow them out as giant Yidaki (digeridoo).’",Not specified,"$7,977 (",https://www.deutscherandhackett.com/auction/lot/gumatj-larrikitj-2004-1,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/gumatj-larrikitj-2004-0,"GUMATJ LARRIKITJ, 2004",2022,Melbourne,30 March,68,NGULWURR YUNUPINGU,"GUMATJ LARRIKITJ, 2004",natural earth pigments on hollow log,270.0 cm (height),No signage found,"Buku-Larrnggay Mulka Art Centre, Yirrkala, Northern TerritoryPrivate collection, MelbourneThis work is accompanied by a copy of a certificate of autheniticity from Buku-Larrngay Mulka Art Centre which states in part:‘Once the final rites have been ritually administered to the deceased Yolnu the significant spiritual aspect of the deceased has already been delivered from the body to the ether via sacred viaducts (such as waterholes, trees and string etc) on clan land. However over a period of time it is the bones that are the only physical part of the body left so the journey of the spirit to the Ancestral heavens through the mother earth was symbolised on a hollow log (to contain the bones) imbued with sacred designs. The hollow log coffin was then left out in the bush and back to the elements - the final rite.’",Not specified,"$6,136 (",https://www.deutscherandhackett.com/auction/lot/gumatj-larrikitj-2004-0,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/narrbong-string-bag,NARRBONG (STRING BAG),2022,Melbourne,30 March,68,LORRAINE CONNELLY-NORTHEY,NARRBONG (STRING BAG),chain link wire mesh with wire handle,150.0 x 100.0 x 35.0 cm,No signage found,"Gallery Gabrielle Pizzi, MelbournePrivate collection Melbourne",Not specified,"$20,864 (",https://www.deutscherandhackett.com/auction/lot/narrbong-string-bag,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/king-alfreds-country-2007,"KING ALFRED'S COUNTRY, 2007",2022,Melbourne,30 March,68,MIRDIDINGKINGATHI JUWARNDA SALLY GABORI,"KING ALFRED'S COUNTRY, 2007",synthetic polymer paint on linen,122.0 x 92.0 cm,"bears inscription verso: artist’s name, title, medium and Mornington Island Arts and Crafts cat. 2584-L-SG-0907 and Alcaston Gallery cat. AK14002","Mornington Island Arts and Crafts, Mornington Island, QueenslandAlcaston Gallery, Melbourne (stamp on stretcher bar verso)Private collection, MelbourneThis work is accompanied by a copy of a certificate of authenticity from Mornington Island Arts and Crafts stating: ‘This is my big brother’s country on Bentinck Island. It is called Makakirr and there is a big river running through it.’",Not specified,"$22,091 (",https://www.deutscherandhackett.com/auction/lot/king-alfreds-country-2007,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/ngura-ngarutjara-2013,"NGURA NGARUTJARA, 2013",2022,Melbourne,30 March,68,IYAWI WIKILYIRI,"NGURA NGARUTJARA, 2013",synthetic polymer paint on linen,200.0 x 200.0 cm,"bears inscription verso: artist's name, date and Tjungu Palya Artists cat. 13307","Tjungu Palya Artists, Nyapari, South AustraliaVivian Anderson Gallery, Melbourne (stamp on stretcher bar verso)Private collection, Melbourne, acquired from the above in November 2013",Not specified,"$14,727 (",https://www.deutscherandhackett.com/auction/lot/ngura-ngarutjara-2013,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/ngayuku-ngura-%E2%80%93-my-country-2012,"NGAYUKU NGURA – MY COUNTRY, 2012",2022,Melbourne,30 March,68,TJUNGKARA KEN,"NGAYUKU NGURA – MY COUNTRY, 2012",synthetic polymer paint on linen,150.5 x 121.0 cm,bears inscription verso: artist’s name and Tjala Arts cat. 304-12,"Tjala Arts, Amata, South AustraliaMarshall Arts, AdelaidePrivate collection, Melbourne",Not specified,"$8,591 (",https://www.deutscherandhackett.com/auction/lot/ngayuku-ngura-%E2%80%93-my-country-2012,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/katatjita-2006,"KATATJITA, 2006",2022,Melbourne,30 March,68,JIMMY BAKER,"KATATJITA, 2006",synthetic polymer paint on canvas,142.0 x 201.5 cm,"bears inscription verso: artist's name, community, date and Tjungu Palya cat. TPJB0605","Tjungu Palya, Nyapari, South AustraliaMarshall Arts, AdelaidePrivate collection, Adelaide",Not specified,"$61,364 (",https://www.deutscherandhackett.com/auction/lot/katatjita-2006,https://www.deutscherandhackett.com/68-important-australian-aboriginal-art
